package_name,class_name,method_name,type,Harmony API Package Name,Harmony API Class Name,Harmony API Methods,Harmony API Type
android.view,PointerIcon,create,class,,,,
android.view,PointerIcon,getSystemIcon,class,,,,
android.view,PointerIcon,load,class,,,,
android.view,PointerIcon,describeContents,class,,,,
android.view,PointerIcon,equals,class,,,,
android.view,PointerIcon,writeToParcel,class,,,,
java.lang,SuppressWarnings,value,interface,,,,
java.security,AlgorithmParametersSpi,,class,,,,
javax.crypto,AEADBadTagException,,class,,,,
android.os,CpuUsageInfo,describeContents,class,,,,
android.os,CpuUsageInfo,getActive,class,,,,
android.os,CpuUsageInfo,getTotal,class,,,,
android.os,CpuUsageInfo,writeToParcel,class,,,,
java.nio.file.attribute,FileAttributeView,,interface,,,,
android.service.controls.templates,TemperatureControlTemplate,getCurrentActiveMode,class,,,,
android.service.controls.templates,TemperatureControlTemplate,getCurrentMode,class,,,,
android.service.controls.templates,TemperatureControlTemplate,getModes,class,,,,
android.service.controls.templates,TemperatureControlTemplate,getTemplate,class,,,,
android.service.controls.templates,TemperatureControlTemplate,getTemplateType,class,,,,
android.view,Display,getAppVsyncOffsetNanos,class,,,,
android.view,Display,getCurrentSizeRange,class,,,,
android.view,Display,getCutout,class,,,,
android.view,Display,getDisplayId,class,,,,
android.view,Display,getFlags,class,,,,
android.view,Display,getHdrCapabilities,class,,,,
android.view,Display,getHeight,class,,,,
android.view,Display,getMetrics,class,,,,
android.view,Display,getMode,class,,,,
android.view,Display,getName,class,,,,
android.view,Display,getOrientation,class,,,,
android.view,Display,getPixelFormat,class,,,,
android.view,Display,getPreferredWideGamutColorSpace,class,,,,
android.view,Display,getPresentationDeadlineNanos,class,,,,
android.view,Display,getRealMetrics,class,,,,
android.view,Display,getRealSize,class,,,,
android.view,Display,getRectSize,class,,,,
android.view,Display,getRefreshRate,class,,,,
android.view,Display,getRotation,class,,,,
android.view,Display,getSize,class,,,,
android.view,Display,getState,class,,,,
android.view,Display,getSupportedModes,class,,,,
android.view,Display,getSupportedRefreshRates,class,,,,
android.view,Display,getWidth,class,,,,
android.view,Display,isHdr,class,,,,
android.view,Display,isMinimalPostProcessingSupported,class,,,,
android.view,Display,isValid,class,,,,
android.view,Display,isWideColorGamut,class,,,,
android.view,Display,toString,class,,,,
android.app.admin,DeviceAdminService,onBind,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,build,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setMatchFilter,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setMaxDistanceMm,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setMinDistanceMm,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setServiceName,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setServiceSpecificInfo,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setSubscribeType,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setTerminateNotificationEnabled,class,,,,
android.net.wifi.aware,SubscribeConfig$Builder,setTtlSec,class,,,,
java.io,InputStream,available,class,,,,
java.io,InputStream,close,class,,,,
java.io,InputStream,mark,class,,,,
java.io,InputStream,markSupported,class,,,,
java.io,InputStream,read,class,,,,
java.io,InputStream,read,class,,,,
java.io,InputStream,read,class,,,,
java.io,InputStream,reset,class,,,,
java.io,InputStream,skip,class,,,,
java.io,InputStreamReader,close,class,,,,
java.io,InputStreamReader,getEncoding,class,,,,
java.io,InputStreamReader,read,class,,,,
java.io,InputStreamReader,read,class,,,,
java.io,InputStreamReader,ready,class,,,,
java.beans,PropertyChangeSupport,addPropertyChangeListener,class,,,,
java.beans,PropertyChangeSupport,addPropertyChangeListener,class,,,,
java.beans,PropertyChangeSupport,fireIndexedPropertyChange,class,,,,
java.beans,PropertyChangeSupport,fireIndexedPropertyChange,class,,,,
java.beans,PropertyChangeSupport,fireIndexedPropertyChange,class,,,,
java.beans,PropertyChangeSupport,firePropertyChange,class,,,,
java.beans,PropertyChangeSupport,firePropertyChange,class,,,,
java.beans,PropertyChangeSupport,firePropertyChange,class,,,,
java.beans,PropertyChangeSupport,firePropertyChange,class,,,,
java.beans,PropertyChangeSupport,getPropertyChangeListeners,class,,,,
java.beans,PropertyChangeSupport,getPropertyChangeListeners,class,,,,
java.beans,PropertyChangeSupport,hasListeners,class,,,,
java.beans,PropertyChangeSupport,removePropertyChangeListener,class,,,,
java.beans,PropertyChangeSupport,removePropertyChangeListener,class,,,,
android.provider,Contacts$SettingsColumns,,interface,,,,
java.io,InterruptedIOException,,class,,,,
android.app,DirectAction,describeContents,class,,,,
android.app,DirectAction,equals,class,,,,
android.app,DirectAction,getExtras,class,,,,
android.app,DirectAction,getId,class,,,,
android.app,DirectAction,getLocusId,class,,,,
android.app,DirectAction,hashCode,class,,,,
android.app,DirectAction,writeToParcel,class,,,,
android.telephony,CellIdentityNr,equals,class,,,,
android.telephony,CellIdentityNr,getAdditionalPlmns,class,,,,
android.telephony,CellIdentityNr,getBands,class,,,,
android.telephony,CellIdentityNr,getMccString,class,,,,
android.telephony,CellIdentityNr,getMncString,class,,,,
android.telephony,CellIdentityNr,getNci,class,,,,
android.telephony,CellIdentityNr,getNrarfcn,class,,,,
android.telephony,CellIdentityNr,getPci,class,,,,
android.telephony,CellIdentityNr,getTac,class,,,,
android.telephony,CellIdentityNr,hashCode,class,,,,
android.telephony,CellIdentityNr,toString,class,,,,
android.telephony,CellIdentityNr,writeToParcel,class,,,,
java.lang,FunctionalInterface,,interface,,,,
android.net.wifi.hotspot2.pps,HomeSp,describeContents,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,equals,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,getFqdn,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,getFriendlyName,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,getRoamingConsortiumOis,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,hashCode,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,setFqdn,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,setFriendlyName,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,setRoamingConsortiumOis,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,toString,class,,,,
android.net.wifi.hotspot2.pps,HomeSp,writeToParcel,class,,,,
android.media,MediaDrm$SecurityLevel,,interface,,,,
android.net.sip,SipAudioCall$Listener,onCallBusy,class,,,,
android.net.sip,SipAudioCall$Listener,onCallEnded,class,,,,
android.net.sip,SipAudioCall$Listener,onCallEstablished,class,,,,
android.net.sip,SipAudioCall$Listener,onCallHeld,class,,,,
android.net.sip,SipAudioCall$Listener,onCalling,class,,,,
android.net.sip,SipAudioCall$Listener,onChanged,class,,,,
android.net.sip,SipAudioCall$Listener,onError,class,,,,
android.net.sip,SipAudioCall$Listener,onReadyToCall,class,,,,
android.net.sip,SipAudioCall$Listener,onRinging,class,,,,
android.net.sip,SipAudioCall$Listener,onRingingBack,class,,,,
android.content.pm,ServiceInfo,describeContents,class,,,,
android.content.pm,ServiceInfo,dump,class,,,,
android.content.pm,ServiceInfo,getForegroundServiceType,class,,,,
android.content.pm,ServiceInfo,toString,class,,,,
android.content.pm,ServiceInfo,writeToParcel,class,,,,
android.renderscript,RenderScript$RSErrorHandler,run,class,,,,
android.util,SparseBooleanArray,append,class,,,,
android.util,SparseBooleanArray,clear,class,,,,
android.util,SparseBooleanArray,clone,class,,,,
android.util,SparseBooleanArray,clone,class,,,,
android.util,SparseBooleanArray,delete,class,,,,
android.util,SparseBooleanArray,equals,class,,,,
android.util,SparseBooleanArray,get,class,,,,
android.util,SparseBooleanArray,get,class,,,,
android.util,SparseBooleanArray,hashCode,class,,,,
android.util,SparseBooleanArray,indexOfKey,class,,,,
android.util,SparseBooleanArray,indexOfValue,class,,,,
android.util,SparseBooleanArray,keyAt,class,,,,
android.util,SparseBooleanArray,put,class,,,,
android.util,SparseBooleanArray,removeAt,class,,,,
android.util,SparseBooleanArray,setValueAt,class,,,,
android.util,SparseBooleanArray,size,class,,,,
android.util,SparseBooleanArray,toString,class,,,,
android.util,SparseBooleanArray,valueAt,class,,,,
android.widget,AdapterView$OnItemLongClickListener,onItemLongClick,interface,,,,
java.text,ChoiceFormat,nextDouble,class,,,,
java.text,ChoiceFormat,nextDouble,class,,,,
java.text,ChoiceFormat,previousDouble,class,,,,
java.text,ChoiceFormat,applyPattern,class,,,,
java.text,ChoiceFormat,clone,class,,,,
java.text,ChoiceFormat,equals,class,,,,
java.text,ChoiceFormat,format,class,,,,
java.text,ChoiceFormat,format,class,,,,
java.text,ChoiceFormat,getFormats,class,,,,
java.text,ChoiceFormat,getLimits,class,,,,
java.text,ChoiceFormat,hashCode,class,,,,
java.text,ChoiceFormat,parse,class,,,,
java.text,ChoiceFormat,setChoices,class,,,,
java.text,ChoiceFormat,toPattern,class,,,,
android.preference,PreferenceFragment$OnPreferenceStartFragmentCallback,onPreferenceStartFragment,interface,,,,
java.nio.file,ReadOnlyFileSystemException,,class,,,,
android.text.style,CharacterStyle,wrap,class,,,,
android.text.style,CharacterStyle,getUnderlying,class,,,,
android.text.style,CharacterStyle,updateDrawState,class,,,,
android.graphics,Matrix,equals,class,,,,
android.graphics,Matrix,getValues,class,,,,
android.graphics,Matrix,hashCode,class,,,,
android.graphics,Matrix,invert,class,,,,
android.graphics,Matrix,isAffine,class,,,,
android.graphics,Matrix,isIdentity,class,,,,
android.graphics,Matrix,mapPoints,class,,,,
android.graphics,Matrix,mapPoints,class,,,,
android.graphics,Matrix,mapPoints,class,,,,
android.graphics,Matrix,mapRadius,class,,,,
android.graphics,Matrix,mapRect,class,,,,
android.graphics,Matrix,mapRect,class,,,,
android.graphics,Matrix,mapVectors,class,,,,
android.graphics,Matrix,mapVectors,class,,,,
android.graphics,Matrix,mapVectors,class,,,,
android.graphics,Matrix,postConcat,class,,,,
android.graphics,Matrix,postRotate,class,,,,
android.graphics,Matrix,postRotate,class,,,,
android.graphics,Matrix,postScale,class,,,,
android.graphics,Matrix,postScale,class,,,,
android.graphics,Matrix,postSkew,class,,,,
android.graphics,Matrix,postSkew,class,,,,
android.graphics,Matrix,postTranslate,class,,,,
android.graphics,Matrix,preConcat,class,,,,
android.graphics,Matrix,preRotate,class,,,,
android.graphics,Matrix,preRotate,class,,,,
android.graphics,Matrix,preScale,class,,,,
android.graphics,Matrix,preScale,class,,,,
android.graphics,Matrix,preSkew,class,,,,
android.graphics,Matrix,preSkew,class,,,,
android.graphics,Matrix,preTranslate,class,,,,
android.graphics,Matrix,rectStaysRect,class,,,,
android.graphics,Matrix,reset,class,,,,
android.graphics,Matrix,set,class,,,,
android.graphics,Matrix,setConcat,class,,,,
android.graphics,Matrix,setPolyToPoly,class,,,,
android.graphics,Matrix,setRectToRect,class,,,,
android.graphics,Matrix,setRotate,class,,,,
android.graphics,Matrix,setRotate,class,,,,
android.graphics,Matrix,setScale,class,,,,
android.graphics,Matrix,setScale,class,,,,
android.graphics,Matrix,setSinCos,class,,,,
android.graphics,Matrix,setSinCos,class,,,,
android.graphics,Matrix,setSkew,class,,,,
android.graphics,Matrix,setSkew,class,,,,
android.graphics,Matrix,setTranslate,class,,,,
android.graphics,Matrix,setValues,class,,,,
android.graphics,Matrix,toShortString,class,,,,
android.graphics,Matrix,toString,class,,,,
java.sql,ResultSet,absolute,interface,,,,
java.sql,ResultSet,afterLast,interface,,,,
java.sql,ResultSet,beforeFirst,interface,,,,
java.sql,ResultSet,cancelRowUpdates,interface,,,,
java.sql,ResultSet,clearWarnings,interface,,,,
java.sql,ResultSet,close,interface,,,,
java.sql,ResultSet,deleteRow,interface,,,,
java.sql,ResultSet,findColumn,interface,,,,
java.sql,ResultSet,first,interface,,,,
java.sql,ResultSet,getArray,interface,,,,
java.sql,ResultSet,getArray,interface,,,,
java.sql,ResultSet,getAsciiStream,interface,,,,
java.sql,ResultSet,getAsciiStream,interface,,,,
java.sql,ResultSet,getBigDecimal,interface,,,,
java.sql,ResultSet,getBigDecimal,interface,,,,
java.sql,ResultSet,getBigDecimal,interface,,,,
java.sql,ResultSet,getBigDecimal,interface,,,,
java.sql,ResultSet,getBinaryStream,interface,,,,
java.sql,ResultSet,getBinaryStream,interface,,,,
java.sql,ResultSet,getBlob,interface,,,,
java.sql,ResultSet,getBlob,interface,,,,
java.sql,ResultSet,getBoolean,interface,,,,
java.sql,ResultSet,getBoolean,interface,,,,
java.sql,ResultSet,getByte,interface,,,,
java.sql,ResultSet,getByte,interface,,,,
java.sql,ResultSet,getBytes,interface,,,,
java.sql,ResultSet,getBytes,interface,,,,
java.sql,ResultSet,getCharacterStream,interface,,,,
java.sql,ResultSet,getCharacterStream,interface,,,,
java.sql,ResultSet,getClob,interface,,,,
java.sql,ResultSet,getClob,interface,,,,
java.sql,ResultSet,getConcurrency,interface,,,,
java.sql,ResultSet,getCursorName,interface,,,,
java.sql,ResultSet,getDate,interface,,,,
java.sql,ResultSet,getDate,interface,,,,
java.sql,ResultSet,getDate,interface,,,,
java.sql,ResultSet,getDate,interface,,,,
java.sql,ResultSet,getDouble,interface,,,,
java.sql,ResultSet,getDouble,interface,,,,
java.sql,ResultSet,getFetchDirection,interface,,,,
java.sql,ResultSet,getFetchSize,interface,,,,
java.sql,ResultSet,getFloat,interface,,,,
java.sql,ResultSet,getFloat,interface,,,,
java.sql,ResultSet,getHoldability,interface,,,,
java.sql,ResultSet,getInt,interface,,,,
java.sql,ResultSet,getInt,interface,,,,
java.sql,ResultSet,getLong,interface,,,,
java.sql,ResultSet,getLong,interface,,,,
java.sql,ResultSet,getMetaData,interface,,,,
java.sql,ResultSet,getNCharacterStream,interface,,,,
java.sql,ResultSet,getNCharacterStream,interface,,,,
java.sql,ResultSet,getNClob,interface,,,,
java.sql,ResultSet,getNClob,interface,,,,
java.sql,ResultSet,getNString,interface,,,,
java.sql,ResultSet,getNString,interface,,,,
java.sql,ResultSet,getObject,interface,,,,
java.sql,ResultSet,getObject,interface,,,,
java.sql,ResultSet,getObject,interface,,,,
java.sql,ResultSet,getObject,interface,,,,
java.sql,ResultSet,getRef,interface,,,,
java.sql,ResultSet,getRef,interface,,,,
java.sql,ResultSet,getRow,interface,,,,
java.sql,ResultSet,getRowId,interface,,,,
java.sql,ResultSet,getRowId,interface,,,,
java.sql,ResultSet,getSQLXML,interface,,,,
java.sql,ResultSet,getSQLXML,interface,,,,
java.sql,ResultSet,getShort,interface,,,,
java.sql,ResultSet,getShort,interface,,,,
java.sql,ResultSet,getStatement,interface,,,,
java.sql,ResultSet,getString,interface,,,,
java.sql,ResultSet,getString,interface,,,,
java.sql,ResultSet,getTime,interface,,,,
java.sql,ResultSet,getTime,interface,,,,
java.sql,ResultSet,getTime,interface,,,,
java.sql,ResultSet,getTime,interface,,,,
java.sql,ResultSet,getTimestamp,interface,,,,
java.sql,ResultSet,getTimestamp,interface,,,,
java.sql,ResultSet,getTimestamp,interface,,,,
java.sql,ResultSet,getTimestamp,interface,,,,
java.sql,ResultSet,getType,interface,,,,
java.sql,ResultSet,getURL,interface,,,,
java.sql,ResultSet,getURL,interface,,,,
java.sql,ResultSet,getUnicodeStream,interface,,,,
java.sql,ResultSet,getUnicodeStream,interface,,,,
java.sql,ResultSet,getWarnings,interface,,,,
java.sql,ResultSet,insertRow,interface,,,,
java.sql,ResultSet,isAfterLast,interface,,,,
java.sql,ResultSet,isBeforeFirst,interface,,,,
java.sql,ResultSet,isClosed,interface,,,,
java.sql,ResultSet,isFirst,interface,,,,
java.sql,ResultSet,isLast,interface,,,,
java.sql,ResultSet,last,interface,,,,
java.sql,ResultSet,moveToCurrentRow,interface,,,,
java.sql,ResultSet,moveToInsertRow,interface,,,,
java.sql,ResultSet,next,interface,,,,
java.sql,ResultSet,previous,interface,,,,
java.sql,ResultSet,refreshRow,interface,,,,
java.sql,ResultSet,relative,interface,,,,
java.sql,ResultSet,rowDeleted,interface,,,,
java.sql,ResultSet,rowInserted,interface,,,,
java.sql,ResultSet,rowUpdated,interface,,,,
java.sql,ResultSet,setFetchDirection,interface,,,,
java.sql,ResultSet,setFetchSize,interface,,,,
java.sql,ResultSet,updateArray,interface,,,,
java.sql,ResultSet,updateArray,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateAsciiStream,interface,,,,
java.sql,ResultSet,updateBigDecimal,interface,,,,
java.sql,ResultSet,updateBigDecimal,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBinaryStream,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBlob,interface,,,,
java.sql,ResultSet,updateBoolean,interface,,,,
java.sql,ResultSet,updateBoolean,interface,,,,
java.sql,ResultSet,updateByte,interface,,,,
java.sql,ResultSet,updateByte,interface,,,,
java.sql,ResultSet,updateBytes,interface,,,,
java.sql,ResultSet,updateBytes,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateCharacterStream,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateClob,interface,,,,
java.sql,ResultSet,updateDate,interface,,,,
java.sql,ResultSet,updateDate,interface,,,,
java.sql,ResultSet,updateDouble,interface,,,,
java.sql,ResultSet,updateDouble,interface,,,,
java.sql,ResultSet,updateFloat,interface,,,,
java.sql,ResultSet,updateFloat,interface,,,,
java.sql,ResultSet,updateInt,interface,,,,
java.sql,ResultSet,updateInt,interface,,,,
java.sql,ResultSet,updateLong,interface,,,,
java.sql,ResultSet,updateLong,interface,,,,
java.sql,ResultSet,updateNCharacterStream,interface,,,,
java.sql,ResultSet,updateNCharacterStream,interface,,,,
java.sql,ResultSet,updateNCharacterStream,interface,,,,
java.sql,ResultSet,updateNCharacterStream,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNClob,interface,,,,
java.sql,ResultSet,updateNString,interface,,,,
java.sql,ResultSet,updateNString,interface,,,,
java.sql,ResultSet,updateNull,interface,,,,
java.sql,ResultSet,updateNull,interface,,,,
java.sql,ResultSet,updateObject,interface,,,,
java.sql,ResultSet,updateObject,interface,,,,
java.sql,ResultSet,updateObject,interface,,,,
java.sql,ResultSet,updateObject,interface,,,,
java.sql,ResultSet,updateRef,interface,,,,
java.sql,ResultSet,updateRef,interface,,,,
java.sql,ResultSet,updateRow,interface,,,,
java.sql,ResultSet,updateRowId,interface,,,,
java.sql,ResultSet,updateRowId,interface,,,,
java.sql,ResultSet,updateSQLXML,interface,,,,
java.sql,ResultSet,updateSQLXML,interface,,,,
java.sql,ResultSet,updateShort,interface,,,,
java.sql,ResultSet,updateShort,interface,,,,
java.sql,ResultSet,updateString,interface,,,,
java.sql,ResultSet,updateString,interface,,,,
java.sql,ResultSet,updateTime,interface,,,,
java.sql,ResultSet,updateTime,interface,,,,
java.sql,ResultSet,updateTimestamp,interface,,,,
java.sql,ResultSet,updateTimestamp,interface,,,,
java.sql,ResultSet,wasNull,interface,,,,
java.util.function,LongSupplier,getAsLong,interface,,,,
java.util,LinkedList,add,class,,,,
java.util,LinkedList,add,class,,,,
java.util,LinkedList,addAll,class,,,,
java.util,LinkedList,addAll,class,,,,
java.util,LinkedList,addFirst,class,,,,
java.util,LinkedList,addLast,class,,,,
java.util,LinkedList,clear,class,,,,
java.util,LinkedList,clone,class,,,,
java.util,LinkedList,contains,class,,,,
java.util,LinkedList,descendingIterator,class,,,,
java.util,LinkedList,element,class,,,,
java.util,LinkedList,get,class,,,,
java.util,LinkedList,getFirst,class,,,,
java.util,LinkedList,getLast,class,,,,
java.util,LinkedList,indexOf,class,,,,
java.util,LinkedList,lastIndexOf,class,,,,
java.util,LinkedList,listIterator,class,,,,
java.util,LinkedList,offer,class,,,,
java.util,LinkedList,offerFirst,class,,,,
java.util,LinkedList,offerLast,class,,,,
java.util,LinkedList,peek,class,,,,
java.util,LinkedList,peekFirst,class,,,,
java.util,LinkedList,peekLast,class,,,,
java.util,LinkedList,poll,class,,,,
java.util,LinkedList,pollFirst,class,,,,
java.util,LinkedList,pollLast,class,,,,
java.util,LinkedList,pop,class,,,,
java.util,LinkedList,push,class,,,,
java.util,LinkedList,remove,class,,,,
java.util,LinkedList,remove,class,,,,
java.util,LinkedList,remove,class,,,,
java.util,LinkedList,removeFirst,class,,,,
java.util,LinkedList,removeFirstOccurrence,class,,,,
java.util,LinkedList,removeLast,class,,,,
java.util,LinkedList,removeLastOccurrence,class,,,,
java.util,LinkedList,set,class,,,,
java.util,LinkedList,size,class,,,,
java.util,LinkedList,spliterator,class,,,,
java.util,LinkedList,toArray,class,,,,
java.util,LinkedList,toArray,class,,,,
java.util.logging,ErrorManager,error,class,,,,
android.util,Pair,create,class,,,,
android.util,Pair,equals,class,,,,
android.util,Pair,hashCode,class,,,,
android.util,Pair,toString,class,,,,
android.media,Session2Command$Result,getResultCode,class,,,,
android.media,Session2Command$Result,getResultData,class,,,,
android.content,BroadcastReceiver,abortBroadcast,class,,,,
android.content,BroadcastReceiver,clearAbortBroadcast,class,,,,
android.content,BroadcastReceiver,getAbortBroadcast,class,,,,
android.content,BroadcastReceiver,getDebugUnregister,class,,,,
android.content,BroadcastReceiver,getResultCode,class,,,,
android.content,BroadcastReceiver,getResultData,class,,,,
android.content,BroadcastReceiver,getResultExtras,class,,,,
android.content,BroadcastReceiver,goAsync,class,,,,
android.content,BroadcastReceiver,isInitialStickyBroadcast,class,,,,
android.content,BroadcastReceiver,isOrderedBroadcast,class,,,,
android.content,BroadcastReceiver,onReceive,class,,,,
android.content,BroadcastReceiver,peekService,class,,,,
android.content,BroadcastReceiver,setDebugUnregister,class,,,,
android.content,BroadcastReceiver,setOrderedHint,class,,,,
android.content,BroadcastReceiver,setResult,class,,,,
android.content,BroadcastReceiver,setResultCode,class,,,,
android.content,BroadcastReceiver,setResultData,class,,,,
android.content,BroadcastReceiver,setResultExtras,class,,,,
java.io,FilterReader,close,class,,,,
java.io,FilterReader,mark,class,,,,
java.io,FilterReader,markSupported,class,,,,
java.io,FilterReader,read,class,,,,
java.io,FilterReader,read,class,,,,
java.io,FilterReader,ready,class,,,,
java.io,FilterReader,reset,class,,,,
java.io,FilterReader,skip,class,,,,
android.media,MediaRouter,addCallback,class,,,,
android.media,MediaRouter,addCallback,class,,,,
android.media,MediaRouter,addUserRoute,class,,,,
android.media,MediaRouter,clearUserRoutes,class,,,,
android.media,MediaRouter,createRouteCategory,class,,,,
android.media,MediaRouter,createRouteCategory,class,,,,
android.media,MediaRouter,createUserRoute,class,,,,
android.media,MediaRouter,getCategoryAt,class,,,,
android.media,MediaRouter,getCategoryCount,class,,,,
android.media,MediaRouter,getDefaultRoute,class,,,,
android.media,MediaRouter,getRouteAt,class,,,,
android.media,MediaRouter,getRouteCount,class,,,,
android.media,MediaRouter,getSelectedRoute,class,,,,
android.media,MediaRouter,removeCallback,class,,,,
android.media,MediaRouter,removeUserRoute,class,,,,
android.media,MediaRouter,selectRoute,class,,,,
java.nio.file,DirectoryIteratorException,getCause,class,,,,
java.nio.file,DirectoryIteratorException,getCause,class,,,,
javax.xml.parsers,FactoryConfigurationError,getException,class,,,,
javax.xml.parsers,FactoryConfigurationError,getMessage,class,,,,
android.webkit,WebViewRenderProcessClient,onRenderProcessResponsive,class,,,,
android.webkit,WebViewRenderProcessClient,onRenderProcessUnresponsive,class,,,,
android.app,TaskInfo,toString,class,,,,
android.text,PrecomputedText$Params,equals,class,,,,
android.text,PrecomputedText$Params,getBreakStrategy,class,,,,
android.text,PrecomputedText$Params,getHyphenationFrequency,class,,,,
android.text,PrecomputedText$Params,getTextDirection,class,,,,
android.text,PrecomputedText$Params,getTextPaint,class,,,,
android.text,PrecomputedText$Params,hashCode,class,,,,
android.text,PrecomputedText$Params,toString,class,,,,
android.view,ViewStructure$HtmlInfo$Builder,addAttribute,class,,,,
android.view,ViewStructure$HtmlInfo$Builder,build,class,,,,
android.view,OrientationListener,disable,class,,,,
android.view,OrientationListener,enable,class,,,,
android.view,OrientationListener,onAccuracyChanged,class,,,,
android.view,OrientationListener,onOrientationChanged,class,,,,
android.view,OrientationListener,onSensorChanged,class,,,,
android.media,RemoteController,clearArtworkConfiguration,class,,,,
android.media,RemoteController,editMetadata,class,,,,
android.media,RemoteController,getEstimatedMediaPosition,class,,,,
android.media,RemoteController,seekTo,class,,,,
android.media,RemoteController,sendMediaKeyEvent,class,,,,
android.media,RemoteController,setArtworkConfiguration,class,,,,
android.media,RemoteController,setSynchronizationMode,class,,,,
android.view,View$OnGenericMotionListener,onGenericMotion,interface,,,,
android.media,MediaCodecInfo$VideoCapabilities$PerformancePoint,covers,class,,,,
android.media,MediaCodecInfo$VideoCapabilities$PerformancePoint,covers,class,,,,
android.media,MediaCodecInfo$VideoCapabilities$PerformancePoint,equals,class,,,,
android.media,MediaCodecInfo$VideoCapabilities$PerformancePoint,hashCode,class,,,,
android.media,MediaCodecInfo$VideoCapabilities$PerformancePoint,toString,class,,,,
android.transition,AutoTransition,,class,,,,
android.database.sqlite,SQLiteDatabaseCorruptException,,class,,,,
java.security,KeyRep,,class,,,,
android.text.method,KeyListener,clearMetaKeyState,interface,,,,
android.text.method,KeyListener,getInputType,interface,,,,
android.text.method,KeyListener,onKeyDown,interface,,,,
android.text.method,KeyListener,onKeyOther,interface,,,,
android.text.method,KeyListener,onKeyUp,interface,,,,
android.renderscript,Script$FieldID,,class,,,,
android.transition,TransitionManager,beginDelayedTransition,class,,,,
android.transition,TransitionManager,beginDelayedTransition,class,,,,
android.transition,TransitionManager,endTransitions,class,,,,
android.transition,TransitionManager,go,class,,,,
android.transition,TransitionManager,go,class,,,,
android.transition,TransitionManager,setTransition,class,,,,
android.transition,TransitionManager,setTransition,class,,,,
android.transition,TransitionManager,transitionTo,class,,,,
android.database.sqlite,SQLiteException,,class,,,,
android.widget,ProgressBar,drawableHotspotChanged,class,,,,
android.widget,ProgressBar,getAccessibilityClassName,class,,,,
android.widget,ProgressBar,getCurrentDrawable,class,,,,
android.widget,ProgressBar,getIndeterminateDrawable,class,,,,
android.widget,ProgressBar,getIndeterminateTintBlendMode,class,,,,
android.widget,ProgressBar,getIndeterminateTintList,class,,,,
android.widget,ProgressBar,getIndeterminateTintMode,class,,,,
android.widget,ProgressBar,getInterpolator,class,,,,
android.widget,ProgressBar,getMax,class,,,,
android.widget,ProgressBar,getMaxHeight,class,,,,
android.widget,ProgressBar,getMaxWidth,class,,,,
android.widget,ProgressBar,getMin,class,,,,
android.widget,ProgressBar,getMinHeight,class,,,,
